ID,Denomination,FK_JobTitle,LanguageId
19782,Segundo/a Comandante de Restaurante,631,17
19783,Vice-Chefe de Restaurante,631,17
19784,Assistant Restaurant Supervisor,631,17
19785,Deputy Restaurant Manager,631,17
19786,Associate Restaurant Manager,631,17
19787,Assistant Food Service Manager,631,17
19788,Junior Restaurant Manager,631,17
19789,Restaurant Assistant Manager,631,17
19790,Second-in-Command Restaurant Manager,631,17
19791,Undermanager for Restaurant Operations,631,17
19792,Empleado de Panadería,632,7
19793,Vendedor de Panadería,632,7
19794,Dependiente/a de Panadería,632,7
19795,Empleado/a de Panadería,632,7
19796,Vendedor/a de Panadería,632,7
19797,Vendedora de Panadería,632,7
19798,Dependienta de Panadería,632,7
19799,Bakery Attendant,632,7
19800,Bakery Assistant,632,7
19801,Dependiente de Pastelería,632,7
19802,Empleado de Pastelería,632,7
19803,Vendedor de Pastelería,632,7
19804,Dependiente/a de Pastelería,632,7
19805,Empleado/a de Pastelería,632,7
19806,Vendedor/a de Pastelería,632,7
19807,Vendedora de Pastelería,632,7
19808,Dependienta de Pastelería,632,7
19809,Pastry Attendant,632,7
19810,Pastry Assistant,632,7
19811,Bakery Clerk,632,7
19812,Bakery Server,632,7
19813,Bakery Team Member,632,7
19814,Bakery Counter Staff,632,7
19815,Bakery Helper,632,7
19816,Bakery Aide,632,7
19817,Bakery Associate,632,7
19818,Pastry Clerk,632,7
19819,Pastry Server,632,7
19820,Pastry Team Member,632,7
19821,Pastry Counter Staff,632,7
19822,Pastry Helper,632,7
19823,Pastry Aide,632,7
19824,Pastry Associate,632,7
19825,Bakery Clerk,632,14
19826,Bakery Server,632,14
19827,Bakery Team Member,632,14
19828,Bakery Counter Staff,632,14
19829,Bakery Assistant,632,14
19830,Bakery Helper,632,14
19831,Bakery Aide,632,14
19832,Bakery Associate,632,14
19833,Pastry Attendant,632,14
19834,Pastry Clerk,632,14
19835,Pastry Server,632,14
19836,Pastry Team Member,632,14
19837,Pastry Counter Staff,632,14
19838,Pastry Helper,632,14
19839,Pastry Aide,632,14
19840,Pastry Associate,632,14
19841,Empregado/a de padaria,632,17
19842,Vendedor de padaria,632,17
19843,Vendedor/a de padaria,632,17
19844,Empregada de padaria,632,17
19845,Vendedora de padaria,632,17
19846,Trabalhador/a de Padaria,632,17
19847,Trabalhador de Padaria,632,17
19848,Trabalhadora de Padaria,632,17
19849,Empregado de Pastelaria,632,17
19850,Empregado/a de Pastelaria,632,17
19851,Vendedor de Pastelaria,632,17
19852,Vendedor/a de Pastelaria,632,17
19853,Empregada de Pastelaria,632,17
19854,Vendedora de Pastelaria,632,17
19855,Trabalhador/a de Pastelaria,632,17
19856,Trabalhador de Pastelaria,632,17
19857,Trabalhadora de Pastelaria,632,17
19858,Empregado de Confeitaria,632,17
19859,Empregado/a de Confeitaria,632,17
19860,Vendedor de Confeitaria,632,17
19861,Vendedor/a de Confeitaria,632,17
19862,Empregada de Confeitaria,632,17
19863,Vendedora de Confeitaria,632,17
19864,Trabalhador/a de Confeitaria,632,17
19865,Trabalhador de Confeitaria,632,17
19866,Trabalhadora de Confeitaria,632,17
19867,Bakery Clerk,632,17
19868,Bakery Server,632,17
19869,Bakery Team Member,632,17
19870,Bakery Counter Staff,632,17
19871,Bakery Assistant,632,17
19872,Bakery Helper,632,17
19873,Bakery Aide,632,17
19874,Bakery Associate,632,17
19875,Pastry Attendant,632,17
19876,Pastry Clerk,632,17
19877,Pastry Server,632,17
19878,Pastry Team Member,632,17
19879,Pastry Counter Staff,632,17
19880,Pastry Assistant,632,17
19881,Pastry Helper,632,17
19882,Pastry Aide,632,17
19883,Pastry Associate,632,17
19884,Encargado de Bar,634,7
19885,Jefe de Bar,634,7
19886,Administrador de Bar,634,7
19887,Supervisor de Bar,634,7
19888,Administrador/a de Bar,634,7
19889,Jefe/a de Bar,634,7
19890,Encargado/a de Bar,634,7
19891,Supervisor/a de Bar,634,7
19892,Capitán/a de Bar,634,7
19893,Capitán de Bar,634,7
19894,Director de Bar,634,7
19895,Director/a de Bar,634,7
19896,Bar Supervisor,634,7
19897,Pub Manager,634,7
19898,Beverage Manager,634,7
19899,Bar and Lounge Manager,634,7
19900,Drink Manager,634,7
19901,Bar Operations Manager,634,7
19902,Bar Team Leader,634,7
19903,Bar Coordinator,634,7
19904,Bar Shift Manager,634,7
19905,Bar Lead,634,7
19906,Bar Head,634,7
19907,Bar Captain,634,7
19908,Bar Overseer,634,7
19909,Bar Chief,634,7
19910,Bar Director,634,7
19911,Bar Supervisor,634,14
19912,Pub Manager,634,14
19913,Beverage Manager,634,14
19914,Bar and Lounge Manager,634,14
19915,Drink Manager,634,14
19916,Bar Operations Manager,634,14
19917,Bar Team Leader,634,14
19918,Bar Coordinator,634,14
19919,Bar Shift Manager,634,14
19920,Bar Lead,634,14
19921,Bar Head,634,14
19922,Bar Captain,634,14
19923,Bar Overseer,634,14
19924,Bar Chief,634,14
19925,Bar Director,634,14
19926,Gerente de Bar,634,17
19927,Encarregado de Bar,634,17
19928,Supervisor de Bar,634,17
19929,Coordenador de Bar,634,17
19930,Mestre de Bar,634,17
19931,Diretor de Bar,634,17
19932,Diretor/a de Bar,634,17
19933,Bar Supervisor,634,17
19934,Pub Manager,634,17
19935,Beverage Manager,634,17
19936,Bar and Lounge Manager,634,17
19937,Drink Manager,634,17
19938,Bar Operations Manager,634,17
19939,Bar Team Leader,634,17
19940,Bar Coordinator,634,17
19941,Bar Shift Manager,634,17
19942,Bar Lead,634,17
19943,Bar Head,634,17
19944,Bar Captain,634,17
19945,Bar Overseer,634,17
19946,Bar Chief,634,17
19947,Bar Director,634,17
19948,Asistente de Barra,636,7
19949,Colaborador de Barra,636,7
19950,Auxiliar de Barra,636,7
19951,Asistente de Bartender,636,7
19952,Bartender Asistente,636,7
19953,Bartender Assistant,636,7
19954,Barman Assistant,636,7
19955,Barman Asistente,636,7
19956,Asistente de Barman,636,7
19957,Bar Runner,636,7
19958,Bar Assistant,636,7
19959,Bar Attendant,636,7
19960,Bar Support Staff,636,7
19961,Bar Runner,636,14
19962,Bartender Assistant,636,14
19963,Barman Assistant,636,14
19964,Bar Assistant,636,14
19965,Bar Attendant,636,14
19966,Bar Support Staff,636,14
19967,Auxiliar de Bar,636,17
19968,Bartender Assistente,636,17
19969,Assistente de Bartender,636,17
19970,Bartender Assistant,636,17
19971,Barman Assistant,636,17
19972,Barman Assistente,636,17
19973,Bar Runner,636,17
19974,Bar Assistant,636,17
19975,Bar Attendant,636,17
19976,Bar Support Staff,636,17
19977,Experto en café,637,7
19978,Preparador de café,637,7
19979,Especialista en café,637,7
19980,Cafetero,637,7
19981,Dependiente de Cafetería,637,7
19982,Empleado de Cafetería,637,7
19983,Dependiente/a de Cafetería,637,7
19984,Empleado/a de Cafetería,637,7
19985,Camarero de Cafetería,637,7
19986,Camarero/a de Cafetería,637,7
19987,Asistente de Cafetería,637,7
19988,Asistente de Barista,637,7
19989,Barista Asistente,637,7
19990,Barista Assistant,637,7
19991,Coffee Shop Attendant,637,7
19992,Café Attendant,637,7
19993,Coffee Bar Attendant,637,7
19994,Coffee Shop Clerk,637,7
19995,Coffee House Attendant,637,7
19996,Coffee Shop Associate,637,7
19997,Coffee Maker,637,7
19998,Espresso Maker,637,7
19999,Café Server,637,7
20000,Cafe Server,637,7
20001,Coffee Preparer,637,7
20002,Coffee Server,637,7
20003,Coffee Shop Attendant,637,14
20004,Café Attendant,637,14
20005,Coffee Bar Attendant,637,14
20006,Coffee Shop Clerk,637,14
20007,Coffee House Attendant,637,14
20008,Coffee Shop Associate,637,14
20009,Coffee Maker,637,14
20010,Espresso Maker,637,14
20011,Café Server,637,14
20012,Cafe Server,637,14
20013,Coffee Preparer,637,14
20014,Coffee Server,637,14
20015,Barista Assistant,637,14
20016,Preparador de cafés especiais,637,17
20017,Operador de máquina de café,637,17
20018,Atendente de Cafeteria,637,17
20019,Balconista de Café,637,17
20020,Operador de Cafeteria,637,17
20021,Assistente de Cafeteria,637,17
20022,Assistente de Barista,637,17
20023,Barista Assistant,637,17
20024,Coffee Shop Attendant,637,17
20025,Café Attendant,637,17
20026,Coffee Bar Attendant,637,17
20027,Coffee Shop Clerk,637,17
20028,Coffee House Attendant,637,17
20029,Coffee Shop Associate,637,17
20030,Coffee Maker,637,17
20031,Espresso Maker,637,17
20032,Café Server,637,17
20033,Cafe Server,637,17
20034,Coffee Preparer,637,17
20035,Coffee Server,637,17
20036,Cajero/a,640,7
20037,Cajera,640,7
20038,Teller,640,7
20039,Checkout Assistant,640,7
20040,Payment Processor,640,7
20041,Teller,640,14
20042,Checkout Assistant,640,14
20043,Payment Processor,640,14
20044,Operador de Caixa,640,17
20045,Assistente de Caixa,640,17
20046,Atendente de Caixa,640,17
20047,Teller,640,17
20048,Checkout Assistant,640,17
20049,Payment Processor,640,17
20050,Encargado de Coctelería,642,7
20051,Encargado/a de Coctelería,642,7
20052,Jefe de Coctelería,642,7
20053,Jefe/a de Coctelería,642,7
20054,Supervisor de Coctelería,642,7
20055,Bartender Jefe,642,7
20056,Barman Jefe,642,7
20057,Cocktail Bar Supervisor,642,7
20058,Mixology Supervisor,642,7
20059,Mixology Manager,642,7
20060,Barman Manager,642,7
20061,Barmaid Manager,642,7
20062,Bartender Manager,642,7
20063,Cocktail Bar Supervisor,642,14
20064,Mixology Supervisor,642,14
20065,Mixology Manager,642,14
20066,Barman Manager,642,14
20067,Barmaid Manager,642,14
20068,Bartender Manager,642,14
20069,Bartender Chefe,642,17
20070,Barman Chefe,642,17
20071,Chefe de Coquetelaria,642,17
20072,Cocktail Bar Supervisor,642,17
20073,Mixology Supervisor,642,17
20074,Mixology Manager,642,17
20075,Barman Manager,642,17
20076,Barmaid Manager,642,17
20077,Bartender Manager,642,17
20078,Encargado/a de Cafetería,645,7
20079,Encargado de Cafetería,645,7
20080,Responsable de Cafetería,645,7
20081,Jefe/a de Cafetería,645,7
20082,Supervisor/a de Cafetería,645,7
20083,Coordinador/a de Cafetería,645,7
20084,Jefe de Cafetería,645,7
20085,Supervisor de Cafetería,645,7
20086,Coordinador de Cafetería,645,7
20087,Coffee House Supervisor,645,7
20088,Coffee Shop Supervisor,645,7
20089,Coffee House Manager,645,7
20090,Café Manager,645,7
20091,Café Supervisor,645,7
20092,Barista Manager,645,7
20093,Coffee Store Manager,645,7
20094,Coffee Bar Manager,645,7
20095,Espresso Bar Manager,645,7
20096,Coffee Shop Team Leader,645,7
20097,Coffee Shop Lead,645,7
20098,Coffee Shop Overseer,645,7
20099,Coffee Shop Coordinator,645,7
20100,Coffee Shop Head,645,7
20101,Coffee Shop Foreman,645,7
20102,Coffee Shop Captain,645,7
20103,Coffee Shop Chief,645,7
20104,Coffee Shop Director,645,7
20105,Coffee House Supervisor,645,14
20106,Coffee Shop Supervisor,645,14
20107,Coffee House Manager,645,14
20108,Café Manager,645,14
20109,Café Supervisor,645,14
20110,Barista Manager,645,14
20111,Coffee Store Manager,645,14
20112,Coffee Bar Manager,645,14
20113,Espresso Bar Manager,645,14
20114,Coffee Shop Team Leader,645,14
20115,Coffee Shop Lead,645,14
20116,Coffee Shop Overseer,645,14
20117,Coffee Shop Coordinator,645,14
20118,Coffee Shop Head,645,14
20119,Coffee Shop Foreman,645,14
20120,Coffee Shop Captain,645,14
20121,Coffee Shop Chief,645,14
20122,Coffee Shop Director,645,14
20123,Encarregado de Cafetaria,645,17
20124,Responsável pela Cafetaria,645,17
20125,Supervisor de Cafetaria,645,17
20126,Coordenador de Cafetaria,645,17
20127,Chefe de Cafetaria,645,17
20128,Coffee House Supervisor,645,17
20129,Coffee Shop Supervisor,645,17
20130,Coffee House Manager,645,17
20131,Café Manager,645,17
20132,Café Supervisor,645,17
20133,Barista Manager,645,17
20134,Coffee Store Manager,645,17
20135,Coffee Bar Manager,645,17
20136,Espresso Bar Manager,645,17
20137,Coffee Shop Team Leader,645,17
20138,Coffee Shop Lead,645,17
20139,Coffee Shop Overseer,645,17
20140,Coffee Shop Coordinator,645,17
20141,Coffee Shop Head,645,17
20142,Coffee Shop Foreman,645,17
20143,Coffee Shop Captain,645,17
20144,Coffee Shop Chief,645,17
20145,Coffee Shop Director,645,17
20146,Auxiliar de Alimentos y Bebidas,647,7
20147,Colaborador de Alimentos y Bebidas,647,7
20148,Ayudante de Alimentos y Bebidas,647,7
20149,Asistente de Servicio de Alimentos y Bebidas,647,7
20150,Empleado de Alimentos y Bebidas,647,7
20151,Food and Beverage Assistant,647,7
20152,Food & Beverage Assistant,647,7
20153,F&B Assistant,647,7
20154,Asistente de Food and Beverage,647,7
20155,Asistente de Food & Beverage,647,7
20156,Asistente de F&B,647,7
20157,Becario de alimentos y bebidas,647,7
20158,Becario/a de alimentos y bebidas,647,7
20159,Practicante de alimentos y bebidas,647,7
20160,Estagiario/a de alimentos y bebidas,647,7
20161,Trainee de alimentos y bebidas,647,7
20162,Intern de alimentos y bebidas,647,7
20163,Pasante de alimentos y bebidas,647,7
20164,Food and Beverage Intern,647,7
20165,F&B Intern,647,7
20166,Food & Beverage Intern,647,7
20167,Food and Beverage Associate,647,7
20168,Food & Beverage Associate,647,7
20169,F&B Associate,647,7
20170,Food & Beverage Assistant,647,14
20171,F&B Assistant,647,14
20172,Food and Beverage Associate,647,14
20173,Food & Beverage Associate,647,14
20174,F&B Associate,647,14
20175,Food and Beverage Intern,647,14
20176,F&B Intern,647,14
20177,Food & Beverage Intern,647,14
20178,Auxiliar de Alimentos e Bebidas,647,17
20179,Assistente de A&B,647,17
20180,Estagiário de Alimentos e Bebidas,647,17
20181,Estagiário em Alimentação e Bebidas,647,17
20182,Estagiário/a de Alimentos e Bebidas,647,17
20183,Estagiário/a em Alimentação e Bebidas,647,17
20184,Trainee de Alimentos e Bebidas,647,17
20185,Trainee em Alimentação e Bebidas,647,17
20186,Trainee A&B,647,17
20187,Food and Beverage Assistant,647,17
20188,Food & Beverage Assistant,647,17
20189,F&B Assistant,647,17
20190,Food and Beverage Intern,647,17
20191,F&B Intern,647,17
20192,Food & Beverage Intern,647,17
20193,Food and Beverage Associate,647,17
20194,Food & Beverage Associate,647,17
20195,F&B Associate,647,17
20196,Jefe de Alimentación y Bebidas,650,7
20197,Director de Alimentos y Bebidas,650,7
20198,Responsable de Alimentos y Bebidas,650,7
20199,Coordinador de Alimentos y Bebidas,650,7
20200,Supervisor de Alimentos y Bebidas,650,7
20201,Director/a de Alimentos y Bebidas,650,7
20202,Jefe/a de Alimentos y Bebidas,650,7
20203,Coordinador/a de Alimentos y Bebidas,650,7
20204,Supervisor/a de Alimentos y Bebidas,650,7
20205,F&B Manager,650,7
20206,Food & Beverage Manager,650,7
20207,Food and Beverage Director,650,7
20208,F&B Director,650,7
20209,Food & Beverage Director,650,7
20210,Director de F&B,650,7
20211,Food and Beverage Supervisor,650,7
20212,F&B Supervisor,650,7
20213,Food & Beverage Supervisor,650,7
20214,Head of F&B,650,7
20215,Head of Food and Beverage,650,7
20216,Head Food & Beverage,650,7
20217,Food and Beverage Head,650,7
20218,Food & Beverage Head,650,7
20219,F&B Head,650,7
20220,Head of Food and Beverage Head,650,7
20221,Head of Food & Beverage,650,7
20222,Food and Beverage Coordinator,650,7
20223,F&B Coordinator,650,7
20224,Food & Beverage Coordinator,650,7
20225,Director of Food and Beverage,650,7
20226,Director of F&B,650,7
20227,F&B Operations Director,650,7
20228,Food and Beverage Operations Director,650,7
20229,Food and Beverage Management Director,650,7
20230,Director of Food & Beverage Operations,650,7
20231,Food and Beverage Operations Manager,650,7
20232,F&B Operations Manager,650,7
20233,Food & Beverage Operations Manager,650,7
20234,F&B Manager,650,14
20235,Food & Beverage Manager,650,14
20236,Food and Beverage Director,650,14
20237,F&B Director,650,14
20238,Food & Beverage Director,650,14
20239,Food and Beverage Supervisor,650,14
20240,F&B Supervisor,650,14
20241,Food & Beverage Supervisor,650,14
20242,Food and Beverage Head,650,14
20243,F&B Head,650,14
20244,Food & Beverage Head,650,14
20245,Head of Food and Beverage Head,650,14
20246,Head of F&B,650,14
20247,Head of Food & Beverage,650,14
20248,Food and Beverage Coordinator,650,14
20249,F&B Coordinator,650,14
20250,Food & Beverage Coordinator,650,14
